"address","businessProfileId","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Negative","reviewContext/Positive","reviewContext/Price assessment","reviewContext/Services","reviewId","reviewImageUrls/0","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","true","/g/11f4_5j3ch","en","1","37.072572","-94.505007","Andy Emerson",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"5 years ago","2021-02-22T16:28:25.502Z",,"2021-02-23T21:19:25.000Z","It was an honor to be able to help you out.  We definitely have been working overtime to assist everyone who needs the help. We appreciate how easy you were to communicate with.  We look forward to working with you again in the future.   Thanks again Andy !",,,,,"ChdDSUhNMG9nS0VJQ0FnSUR5cUpYZjh3RRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR5cUpYZjh3RRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDyqJXf8wE%7C%7C?hl=en","102720339903497024269","38","https://lh3.googleusercontent.com/a/ACg8ocJswkcK7XGORf6_8x32Vt3fCe-0CZ3u-wqbPcipW0ayLmjPJA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102720339903497024269?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Very fast service during a time of everyone having broken pipes and needing help. I highly recommend them! Really nice and easy to work worth. Communicated to me by text hours before even when he had to reschedule! I really appreciate that.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Eddie Mosley",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"5 years ago","2020-11-27T15:35:14.869Z",,"2020-11-28T11:43:18.000Z","Anytime Eddie , I’m glad we were available to help you guys out.  We definitely appreciate all the work we get!    Hope you and your family have an amazing holiday season !",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,,"ChdDSUhNMG9nS0VJQ0FnSURpclBEV3h3RRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpclBEV3h3RRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDirPDWxwE%7C%7C?hl=en","105933418400972814410","7","https://lh3.googleusercontent.com/a-/ALV-UjW2n5vqkGqSAb5JRwWOoTyVBIJ7TiWlBhOVmqB09-yJR-Y3jKE=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105933418400972814410?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Replaced a sump pump under my house, had to lay in water to get job done. Water is being pumped out now. Thanks!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","true","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Kristina Cline",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"5 years ago","2020-11-25T21:52:03.986Z",,"2020-11-25T22:13:39.000Z","I’m glad we could help you guys out with the repairs,    You were super great to work with.  We definitely strive for the absolute best quality at the best prices possible .    If you ever need anything give us a ring.  We would love to assist you in any repair or remodel you may have.   Thank you so much have a very blessed holiday!!!!",,,,,"ChdDSUhNMG9nS0VJQ0FnSURpbEtHTHZnRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpbEtHTHZnRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDilKGLvgE%7C%7C?hl=en","100876105117209510951","23","https://lh3.googleusercontent.com/a-/ALV-UjV3diYDj0dWmh5L2EAMhmOftKfJLfOw5DvXRJCU0I0Ax5z4XQIf=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100876105117209510951?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","We needed our sump pump dug deeper and a PVC pipe leak repair after a home inspection for the sell of our home. Keaton answered his phone when I called, several other places I tried I had to leave a voicemail and I only heard back (eventually) from three other places. Keaton was able to get me in the following week, which was great considering the holidays. (All other places told me it would be 2-3 weeks) Prices we reasonable, $80 an hour for a two man crew for my repairs. He kept in great communication with me, showed up when he said he would and got finished with the job in a reasonable amount of time. He told me ahead of time that it would need to be cash or check because his card reader was not working at this time, not a big deal for me. I would certainly recommend this company for your handyman and lawn needs!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Makaliilani Hoffer",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"5 years ago","2020-09-02T21:09:57.860Z",,"2020-10-03T16:40:14.000Z","Thank you so much for choosing us to do your install.  We hope your able to enjoy your home even more now that you have a dishwasher .
We look forward to working with you again on your next possible projects etc.  have an amazing rest of the year!!!",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDODVhcnZnRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDODVhcnZnRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICC85arvgE%7C%7C?hl=en","114321309627320123413","1","https://lh3.googleusercontent.com/a/ACg8ocIfgvkyDeCus_EVeIxkLozLvKQjIjHO9qaGZf7_ttXw6Wpd-A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114321309627320123413?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","They were really great and helpful. They did an awesome job modifying our cabinet to install a dishwasher.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Megan Martin",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-08-18T00:51:07.259Z",,"2020-08-20T19:32:07.000Z","Thank you Megan,  we definitely appreciate how easy you were to work with and fast to respond.   I’m glad you love your new fully functional porch pillars . We look forward to working with you again in the near future!",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,"General repairs","ChdDSUhNMG9nS0VJQ0FnSUNDa3ZtUzFRRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDa3ZtUzFRRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICCkvmS1QE%7C%7C?hl=en","112357620568110640016","4","https://lh3.googleusercontent.com/a/ACg8ocKmODP0kfRjH6U6YWVJsUjI3oY4M-cpMJeX70RnLMX13IztrQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112357620568110640016?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","They were great to work with! I Called for an estimate, and they were quick to come out. once we decided to work with them, they kept me updated on everything they were doing, and made sure The job was done right.  They had to install 5 porch pillars for me, and they look great and the price was GREAT as well. I would highly recommend them for your repair needs, and will use them in the future as well.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","1","37.072572","-94.505007","Rhonda Jackson",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-07-07T17:40:09.592Z",,"2020-07-07T20:15:07.000Z","Thank you so much for choosing us to do your roof repairs etc. It was an honor to meet and get to work with you.  Good luck with the inspection and selling of your home.
For all your home remodeling and repair needs , you no who to call day or night.
God bless !",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,,"ChdDSUhNMG9nS0VJQ0FnSUM4M3N1NHh3RRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM4M3N1NHh3RRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIC83su4xwE%7C%7C?hl=en","104590400148149216488","2","https://lh3.googleusercontent.com/a/ACg8ocJWgYWOiUDBUjnGpIXRYgLcQcIKAI1CFfdTFBchc3iI9WpEKw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104590400148149216488?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Shere's Handyman came and fixed my rooftop to get it spick-and-span and ready for inspection before I sold my home. They came out quickly and gave a fair, reasonable priced estimate and were able to come and finish the job the next day. I recommend them for your home improvement project!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Dale Brendel",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-05-30T16:43:55.021Z",,"2020-06-22T10:10:30.000Z","It was our pleasure to assist you in setting up the play set for your daughter.  We look forward to working with you again in the near future",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,,"ChZDSUhNMG9nS0VJQ0FnSURjdk5QNlhnEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURjdk5QNlhnEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDcvNP6Xg%7C%7C?hl=en","110789083378395687966","1","https://lh3.googleusercontent.com/a/ACg8ocKl0cZkb3weTVwvd0UegG_U6AwmW1otF7ovcBI9c69pi0rAOg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110789083378395687966?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","The guys showed up on time, were friendly and professional, and did a good job of constructing my daughter's outdoor play set at a fair price. Will gladly use them again.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","David Walbridge",,,"false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-05-10T02:00:33.800Z",,"2021-04-20T09:09:39.000Z","Thank you for the rating!",,"Professionalism",,,"ChdDSUhNMG9nS0VJQ0FnSURjZ0lYU2pRRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURjZ0lYU2pRRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDcgIXSjQE%7C%7C?hl=en","107135782420571745765","2","https://lh3.googleusercontent.com/a-/ALV-UjX8aFFc9gjbbEsfG48PHjRk3vSECefDC7Qj8km6dgiqoiTtat2_=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107135782420571745765?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false",,,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","true","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Bones Boyer",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-05-01T08:30:12.453Z",,"2020-06-22T09:56:49.000Z","We definitely appreciate all your business. Thanks for being such a great client!",,"Professionalism",,,"ChZDSUhNMG9nS0VJQ0FnSUNjejlET09BEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjejlET09BEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICcz9DOOA%7C%7C?hl=en","116852025510529552484","18","https://lh3.googleusercontent.com/a/ACg8ocJohS1svM9q0kVMKaL9Kc7HGWdg0ElEe8OZ3jBg3t3yGYjfkg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116852025510529552484?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","We've used Shere handyman service several times on projects.  They've tackled 2 separate plumbing issues for us as well as cleaning out our chimney so we could use the fireplace. Every time they've done the  job right and for the price that was quoted.  I'm definitely using them on any future projects around the house that I can't or just don't want to handle.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","3","37.072572","-94.505007","Thomas Daise",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"6 years ago","2020-04-20T22:52:29.504Z",,"2020-06-22T09:54:06.000Z","I had called ahead of time and you had said you were home.  I apologize if you didn’t like my attitude after I had waited for you for over 30min in front of your home.  You clearly didn’t value my time otherwise you would have been home when I First showed up like you said you would be.  ",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNjeDVXalZ3EAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjeDVXalZ3EAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICcx5WjVw%7C%7C?hl=en","103976690309144815279","9","https://lh3.googleusercontent.com/a/ACg8ocKqlwMILmc2pFjp4fomhAJ8w5LBekZwU70WD826IHjprmu15A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103976690309144815279?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","1","Missouri","1705 Ohio Ave","false","First time calling Shere's handyman & lawn. Was not pleased with his attitude. I pulled up behind him before he pulled off. He was in such a hurry should not have schedule appointments if he did not time. Not a good impression",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
